2060	6	11	21	30	38	44	50	58	69	83	91	127
2070	7	13	24	35	44	52	59	70	84	103	115	175
2080	8	13	27	40	51	60	69	82	100	126	143	230
2090	6	12	28	44	56	67	79	95	119	152	173	292
2100	6	13	30	47	62	74	88	107	136	178	206	362

FORT PULASKI	[395]	32.03	-80.90
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.40	 1.58	 5.62	 13.81	 24.84	 41.59	 65.70	 89.73	 98.35	 99.38	 99.94
rcp45 %ile	 0.35	 0.59	 3.88	 14.61	 32.48	 52.80	 72.47	 89.53	 97.38	 99.33	 99.60	 99.96
rcp26 %ile	 0.75	 1.82	 9.46	 29.70	 53.56	 72.30	 86.11	 94.79	 98.06	 99.45	 99.64	 99.96

2010	0	1	3	4	5	6	7	8	9	11	11	13
2020	3	4	7	9	11	12	14	15	18	21	22	24
2030	6	8	11	14	17	19	21	24	27	31	33	36
2040	11	13	17	21	24	26	29	32	37	42	45	53
2050	14	17	21	27	30	34	37	41	48	56	61	85
2060	16	19	25	32	37	42	46	52	61	73	81	124
2070	17	21	29	37	44	50	55	63	75	93	104	171
2080	20	23	33	43	51	57	65	75	90	115	131	225
2090	20	25	36	47	57	65	74	87	107	139	161	287
2100	19	25	38	51	63	73	84	100	125	167	195	355

WILMINGTON	[396]	34.23	-77.95
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.42	 1.69	 5.87	 14.10	 25.26	 42.03	 66.00	 89.78	 98.35	 99.38	 99.94
rcp45 %ile	 0.34	 0.54	 3.77	 14.55	 32.40	 52.80	 72.29	 89.39	 97.30	 99.32	 99.61	 99.96
rcp26 %ile	 0.74	 1.85	 9.46	 29.60	 53.34	 71.99	 85.81	 94.70	 98.03	 99.45	 99.64	 99.96

2010	-0	0	2	3	4	5	6	7	8	10	11	13
2020	2	3	5	8	10	11	12	14	17	19	20	22
2030	3	5	9	12	15	17	19	22	26	30	31	36
2040	6	8	13	17	21	23	26	30	35	41	44	52
2050	9	11	17	22	27	30	34	39	45	54	59	81
2060	10	13	20	27	33	37	42	49	58	70	78	120
2070	10	14	23	32	39	45	51	59	71	89	100	166
2080	12	16	26	36	44	52	59	70	86	111	126	220
2090	12	17	29	40	50	59	68	81	102	135	156	281
2100	10	16	30	44	55	66	77	93	118	159	188	349

PORTSMOUTH	[399]	36.82	-76.29
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.02	 6.78	 15.03	 26.00	 42.39	 65.80	 89.23	 98.21	 99.35	 99.94
rcp45 %ile	 0.37	 0.68	 3.87	 14.54	 31.91	 51.91	 71.61	 89.17	 97.58	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.75	 8.97	 28.70	 52.88	 72.00	 86.16	 95.09	 98.32	 99.51	 99.66	 99.96

2010	1	2	4	5	6	7	8	9	11	12	13	15
2020	5	6	9	11	13	15	16	18	21	24	25	27
2030	8	10	14	18	21	23	25	28	32	37	38	42
2040	12	15	19	24	28	31	34	38	44	50	53	61
2050	15	18	25	31	36	40	44	50	57	66	72	90
2060	17	21	29	38	44	49	55	62	72	85	93	132
2070	19	23	34	44	52	59	65	75	88	105	117	180
2080	21	26	38	50	59	67	76	87	104	129	144	235
2090	22	28	42	55	67	76	87	101	123	155	176	298
2100	23	30	45	60	73	85	97	115	142	183	210	368

SOLOMON'S ISLAND	[412]	38.32	-76.45
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.31	 0.44	 1.88	 6.30	 14.41	 25.31	 41.76	 65.56	 89.23	 98.20	 99.35	 99.94
rcp45 %ile	 0.38	 0.70	 4.01	 14.88	 32.20	 52.30	 71.93	 89.30	 97.58	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.71	 8.99	 28.80	 53.20	 72.33	 86.48	 95.16	 98.33	 99.51	 99.67	 99.96

2010	1	2	3	5	6	7	8	9	11	12	13	15
2020	4	5	8	11	13	14	16	18	20	23	24	27
2030	7	9	13	17	20	22	24	27	31	35	37	40
2040	11	14	18	23	27	30	33	37	42	48	51	59
2050	14	17	23	30	34	38	42	48	55	64	69	88
2060	15	19	27	36	42	47	53	59	69	82	89	129
2070	17	21	31	41	49	56	63	72	84	102	113	176
2080	18	24	35	47	57	64	73	84	101	125	140	230
2090	19	25	38	52	63	73	83	97	119	151	171	292
2100	20	26	41	57	69	81	93	111	137	178	206	361

NEW LONDON	[429]	41.36	-72.09
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.32	 0.44	 2.04	 6.60	 14.61	 25.74	 41.84	 65.40	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.38	 0.70	 4.00	 14.64	 31.98	 51.91	 71.66	 89.29	 97.61	 99.42	 99.63	 99.96
rcp26 %ile	 0.65	 1.71	 8.81	 28.75	 53.25	 72.30	 86.68	 95.39	 98.48	 99.54	 99.69	 99.96

2010	-1	0	2	4	5	6	7	9	10	12	13	16
2020	-1	1	5	8	11	13	15	17	20	24	26	30
2030	2	4	9	13	17	20	22	26	31	36	38	44
2040	4	6	13	18	23	27	30	35	41	49	52	59
2050	5	9	16	24	30	35	39	46	54	64	69	84
2060	5	10	20	30	37	43	49	57	68	82	90	125
2070	6	12	23	35	43	51	58	68	83	102	113	173
2080	7	13	26	39	50	58	68	80	98	123	140	227
2090	5	12	27	43	55	66	77	93	116	149	170	289
2100	5	12	29	46	60	73	86	105	134	175	202	357

PROVIDENCE	[430]	41.81	-71.40
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.46	 2.11	 6.70	 14.60	 25.61	 41.64	 65.09	 88.93	 98.15	 99.33	 99.94
rcp45 %ile	 0.39	 0.71	 3.99	 14.56	 31.89	 51.84	 71.63	 89.40	 97.65	 99.44	 99.64	 99.96
rcp26 %ile	 0.64	 1.68	 8.77	 28.77	 53.39	 72.50	 86.88	 95.51	 98.54	 99.54	 99.69	 99.96

2010	-1	-0	2	4	5	6	7	8	10	12	13	16
2020	-1	0	4	8	10	12	14	16	20	24	26	30
2030	1	3	8	13	16	19	21	25	30	35	38	43
2040	3	6	12	17	22	26	29	34	40	47	50	57
2050	3	7	15	23	29	33	38	44	52	62	67	83
2060	4	8	18	28	35	41	47	55	66	80	88	124
2070	4	10	21	32	41	49	56	66	81	100	111	171
2080	4	10	23	37	47	56	65	78	96	121	138	225
2090	2	8	24	40	52	63	75	91	114	147	168	286
2100	1	8	26	43	57	69	83	102	131	173	200	354

RICHMOND	[462]	37.57	-77.45
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.37	 0.49	 2.15	 7.17	 15.53	 26.60	 42.82	 66.01	 89.17	 98.21	 99.35	 99.94
rcp45 %ile	 0.40	 0.80	 4.16	 15.06	 32.13	 51.75	 71.18	 88.80	 97.57	 99.40	 99.62	 99.96
rcp26 %ile	 0.59	 1.60	 8.56	 27.80	 52.16	 71.65	 86.14	 95.18	 98.40	 99.52	 99.66	 99.96

2010	-0	1	2	4	5	6	7	8	10	11	12	14
2020	2	3	6	9	11	13	14	16	19	22	23	27
2030	4	6	10	14	17	19	22	25	29	34	35	40
2040	6	9	14	20	24	27	30	34	40	46	49	57
2050	8	11	18	25	30	35	39	44	52	61	66	83
2060	8	12	21	30	37	43	48	56	66	79	87	123
2070	9	13	25	35	44	51	58	67	80	98	110	170
2080	10	15	28	40	50	59	67	79	96	120	135	224
2090	10	16	30	45	56	66	77	91	113	145	165	284
2100	11	18	33	49	62	73	86	104	131	172	198	352

MONTAUK	[519]	41.05	-71.96
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.36	 0.49	 2.21	 7.10	 15.04	 26.11	 42.07	 65.40	 89.01	 98.16	 99.35	 99.94
rcp45 %ile	 0.40	 0.77	 4.08	 14.68	 31.84	 51.63	 71.43	 89.17	 97.62	 99.41	 99.63	 99.96
rcp26 %ile	 0.59	 1.65	 8.56	 28.22	 52.96	 72.20	 86.67	 95.40	 98.50	 99.53	 99.68	 99.96

2010	-0	1	3	4	6	7	8	9	11	13	13	16
2020	1	2	6	9	12	13	15	18	21	25	26	30
2030	3	5	10	15	18	21	23	27	31	37	39	44
2040	6	9	15	20	25	28	32	36	42	50	53	60
2050	7	11	19	26	32	37	41	47	55	66	71	87
2060	8	13	23	32	39	45	51	59	70	83	92	128
2070	10	15	26	37	46	53	61	71	85	104	116	176
2080	10	16	29	42	52	61	70	83	101	127	143	231
2090	9	15	31	46	59	69	81	96	120	153	173	294
2100	10	17	33	50	64	76	90	109	138	179	207	363

BAR HARBOR	[525]	44.39	-68.20
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.49	 2.22	 7.17	 15.39	 26.82	 42.83	 65.61	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.36	 0.62	 3.86	 14.60	 32.21	 52.00	 71.67	 89.20	 97.62	 99.46	 99.64	 99.96
rcp26 %ile	 0.65	 1.76	 8.77	 28.28	 52.24	 71.20	 85.68	 95.12	 98.43	 99.55	 99.69	 99.96

2010	-2	-1	1	3	5	6	7	8	10	12	13	16
2020	-2	0	4	7	10	12	14	17	20	24	26	29
2030	-1	2	7	12	16	18	21	25	30	36	38	43
2040	-1	2	9	16	21	25	29	34	41	49	52	59
2050	-1	3	12	21	28	33	38	45	54	64	70	84
2060	-1	4	15	26	34	41	47	56	67	82	89	121
2070	-1	5	18	30	40	48	56	67	82	101	113	169
2080	-1	5	20	34	46	55	65	78	97	122	138	223
2090	-3	4	21	37	51	62	74	90	114	146	168	283
2100	-4	4	22	40	55	68	82	101	131	172	199	351

GLOUCESTER POINT	[597]	37.25	-76.50
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.36	 0.48	 2.04	 6.83	 15.04	 26.02	 42.21	 65.70	 89.23	 98.20	 99.35	 99.94
rcp45 %ile	 0.40	 0.78	 4.09	 14.90	 32.18	 52.00	 71.59	 89.18	 97.59	 99.40	 99.63	 99.96
rcp26 %ile	 0.62	 1.65	 8.74	 28.20	 52.62	 71.94	 86.32	 95.18	 98.38	 99.52	 99.66	 99.96

2010	1	2	4	5	6	7	8	9	10	12	13	15
2020	5	6	9	11	13	15	16	18	21	23	24	27
2030	7	9	13	17	20	22	25	27	32	36	38	42
2040	12	14	19	24	28	31	34	37	43	49	52	60
2050	14	17	23	30	35	39	43	49	56	65	70	88
2060	15	19	28	36	43	48	54	61	71	84	91	130
2070	17	21	32	42	50	57	64	73	86	104	116	178
2080	19	24	36	48	58	66	74	86	103	127	142	233
2090	20	25	39	53	65	74	85	99	121	153	173	295
2100	21	27	42	58	71	82	95	113	140	181	208	364

KIPTOPEKE BEACH	[636]	37.16	-75.99
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.33	 0.46	 1.96	 6.70	 14.97	 26.01	 42.37	 65.80	 89.23	 98.21	 99.35	 99.94
rcp45 %ile	 0.37	 0.70	 3.98	 14.78	 32.12	 52.07	 71.64	 89.19	 97.57	 99.40	 99.63	 99.96
rcp26 %ile	 0.65	 1.71	 8.96	 28.58	 52.78	 71.90	 86.14	 95.09	 98.33	 99.51	 99.66	 99.96

2010	1	2	3	5	6	7	8	9	10	12	13	15
2020	4	5	8	11	13	14	16	17	20	23	24	27
2030	7	8	12	16	19	22	24	27	31	35	37	41
2040	10	13	18	23	27	30	33	36	42	48	51	59
2050	12	15	22	29	34	38	42	47	55	64	69	88
2060	13	17	26	35	41	47	52	59	69	82	90	129
2070	15	20	30	41	49	55	62	72	85	103	114	177
2080	17	22	34	46	56	64	72	84	101	126	141	232
2090	17	23	37	51	62	72	83	97	119	152	172	294
2100	17	24	40	55	68	80	93	110	138	179	206	363

JACKSONVILLE	[716]	30.35	-81.62
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.22	 0.36	 1.18	 4.75	 12.48	 23.80	 40.60	 65.40	 89.87	 98.35	 99.39	 99.94
rcp45 %ile	 0.32	 0.58	 4.03	 15.00	 33.33	 53.44	 73.40	 89.98	 97.23	 99.32	 99.60	 99.96
rcp26 %ile	 0.75	 1.95	 9.68	 30.25	 54.05	 72.78	 86.18	 94.67	 98.00	 99.43	 99.64	 99.96

2010	-1	-0	1	3	4	5	6	7	9	10	11	13
2020	1	2	5	7	9	11	12	14	17	19	21	23
2030	3	5	8	12	15	17	19	22	25	29	31	35
2040	8	9	13	17	20	23	26	29	34	39	42	50
2050	11	13	18	23	26	30	33	37	44	52	57	82
2060	12	15	21	28	33	37	41	47	56	68	76	120
2070	14	17	25	32	39	44	50	57	69	87	99	166
2080	15	18	28	37	45	51	58	68	83	108	125	220
2090	16	20	30	41	50	58	67	80	99	132	155	280
2100	14	19	32	45	56	66	76	92	117	158	187	348

SANDWICH MARINA	[775]	41.77	-70.50
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.46	 2.11	 6.87	 14.79	 25.91	 41.90	 65.22	 88.93	 98.15	 99.35	 99.94
rcp45 %ile	 0.39	 0.72	 4.05	 14.70	 32.09	 51.90	 71.70	 89.30	 97.64	 99.44	 99.63	 99.96
rcp26 %ile	 0.63	 1.66	 8.68	 28.41	 53.01	 72.14	 86.58	 95.42	 98.53	 99.55	 99.69	 99.96

2010	-1	0	2	4	5	6	7	8	10	12	13	15
2020	1	2	5	9	11	13	15	17	20	24	25	28
2030	2	4	9	14	17	20	22	26	31	36	37	42
2040	3	6	12	18	23	27	31	35	42	49	52	59
2050	4	8	16	24	30	35	40	46	55	65	70	85
2060	4	9	19	29	37	43	49	58	69	83	91	126
2070	5	10	22	34	43	51	59	69	84	103	115	174
2080	5	11	25	39	50	59	68	81	100	125	142	229
2090	3	10	26	42	55	66	78	94	118	151	172	291
2100	3	11	28	46	60	73	87	106	135	177	205	359

BUZZARDS BAY	[776]	41.74	-70.62
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.15	 6.95	 14.88	 26.00	 41.94	 65.23	 88.93	 98.15	 99.34	 99.94
rcp45 %ile	 0.39	 0.72	 4.05	 14.63	 32.02	 51.83	 71.65	 89.30	 97.65	 99.45	 99.63	 99.96
rcp26 %ile	 0.63	 1.66	 8.67	 28.40	 52.98	 72.15	 86.58	 95.43	 98.55	 99.55	 99.69	 99.96

2010	-1	0	2	4	5	6	7	8	10	12	13	15
2020	0	2	5	8	11	13	14	17	20	24	25	28
2030	2	4	9	13	17	19	22	26	30	36	37	42
2040	3	6	12	18	23	27	30	35	42	49	52	59
2050	4	8	16	24	30	35	40	46	55	65	70	85
2060	4	9	19	29	37	43	49	57	69	82	91	125
2070	5	10	22	34	43	51	58	69	84	103	115	174
2080	5	11	25	38	49	58	68	81	100	125	142	228
2090	3	9	26	42	55	66	78	94	117	151	172	290
2100	3	10	28	45	60	72	86	106	135	177	204	359

REEDY POINT	[786]	39.56	-75.57
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.05	 6.79	 14.79	 25.72	 41.97	 65.50	 89.13	 98.20	 99.35	 99.94
rcp45 %ile	 0.40	 0.80	 4.10	 14.70	 31.92	 51.80	 71.42	 89.16	 97.58	 99.40	 99.63	 99.96
rcp26 %ile	 0.60	 1.60	 8.70	 28.50	 53.15	 72.47	 86.79	 95.38	 98.48	 99.52	 99.67	 99.96

2010	1	1	3	4	6	6	7	9	10	12	12	14
2020	2	4	7	10	12	13	15	17	20	23	24	28
2030	5	6	11	15	18	21	23	26	30	35	37	41
2040	8	11	16	21	25	28	31	35	41	48	51	58
2050	10	13	20	27	32	36	41	46	54	63	68	85
2060	10	14	23	32	39	45	50	58	68	81	89	127
2070	11	16	27	38	46	53	60	70	83	101	113	174
2080	13	18	31	43	52	61	70	82	99	124	139	228
2090	13	19	33	47	59	69	80	94	117	149	169	290
2100	13	20	35	51	65	76	89	107	135	175	203	357

PORT JEFFERSON	[848]	40.95	-73.08
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.50	 2.30	 7.38	 15.36	 26.49	 42.34	 65.51	 88.83	 98.15	 99.33	 99.94
rcp45 %ile	 0.44	 0.87	 4.30	 14.90	 31.89	 51.50	 71.06	 88.91	 97.62	 99.44	 99.63	 99.96
rcp26 %ile	 0.55	 1.54	 8.30	 27.70	 52.62	 72.06	 86.77	 95.50	 98.61	 99.55	 99.69	 99.96

2010	-3	-1	2	4	6	7	8	9	12	15	16	19
2020	-4	-2	4	9	11	13	15	18	23	29	32	37
2030	-1	2	8	14	18	20	23	27	33	40	43	50
2040	4	7	13	20	24	28	32	37	44	52	55	62
2050	6	10	18	26	32	36	41	47	56	66	71	87
2060	6	11	21	31	39	45	51	59	71	85	93	126
2070	7	12	24	36	46	53	61	72	87	106	118	175
2080	7	14	27	41	52	61	71	84	103	128	144	230
2090	6	13	29	45	58	69	81	97	121	154	175	292
2100	8	15	32	49	64	76	90	110	139	180	207	360

NEW ROCHELLE	[856]	40.89	-73.78
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.50	 2.30	 7.39	 15.34	 26.44	 42.32	 65.40	 88.83	 98.15	 99.33	 99.94
rcp45 %ile	 0.43	 0.82	 4.20	 14.80	 31.82	 51.40	 71.08	 89.03	 97.63	 99.45	 99.63	 99.96
rcp26 %ile	 0.55	 1.54	 8.31	 27.87	 52.68	 72.11	 86.77	 95.52	 98.61	 99.55	 99.69	 99.96

2010	-3	-2	1	4	5	6	7	9	11	14	16	19
2020	-5	-2	4	8	11	13	15	17	22	28	31	37
2030	-2	1	7	13	16	19	22	26	32	39	42	49
2040	2	5	12	18	23	27	30	35	42	50	53	61
2050	4	8	16	24	30	34	39	45	54	64	69	85
2060	4	9	19	29	36	42	49	57	68	82	91	124
2070	5	10	22	34	43	50	58	69	83	103	115	172
2080	5	11	25	38	49	58	68	81	99	124	141	226
2090	3	10	26	42	55	65	77	93	117	150	171	288
2100	4	11	28	45	60	72	86	105	134	176	202	355

MYRTLE BEACH	[862]	33.68	-78.89
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.29	 0.41	 1.64	 5.85	 13.91	 25.16	 41.71	 65.80	 89.73	 98.35	 99.37	 99.94
rcp45 %ile	 0.33	 0.51	 3.78	 14.54	 32.35	 52.60	 72.39	 89.49	 97.38	 99.33	 99.61	 99.96
rcp26 %ile	 0.75	 1.89	 9.46	 29.60	 53.58	 72.22	 86.02	 94.72	 98.06	 99.46	 99.64	 99.96

2010	-0	1	2	4	5	5	6	7	9	10	11	13
2020	2	3	6	8	10	11	13	15	17	20	21	23
2030	4	6	9	13	16	18	20	22	26	30	32	35
2040	8	10	14	18	22	24	27	30	35	41	44	52
2050	11	13	18	24	28	31	35	39	46	54	59	82
2060	12	15	22	29	34	39	43	50	59	71	79	122
2070	13	17	25	34	41	46	52	60	72	90	102	169
2080	14	18	29	38	47	54	61	71	87	112	128	222
2090	15	19	31	43	52	61	70	83	103	136	158	283
2100	13	19	32	46	58	68	79	95	121	162	191	352

BRIDGEPORT	[1068]	41.17	-73.18
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.38	 0.50	 2.30	 7.34	 15.32	 26.44	 42.30	 65.45	 88.84	 98.15	 99.33	 99.94
rcp45 %ile	 0.43	 0.84	 4.24	 14.80	 31.82	 51.40	 71.03	 89.00	 97.63	 99.44	 99.63	 99.96
rcp26 %ile	 0.55	 1.55	 8.32	 27.80	 52.67	 72.17	 86.80	 95.53	 98.60	 99.55	 99.69	 99.96

2010	-3	-2	1	4	5	6	7	9	11	14	16	19
2020	-5	-3	3	8	10	13	15	17	22	28	31	37
2030	-2	1	7	12	16	19	22	26	32	39	42	49
2040	2	5	12	18	23	27	30	35	42	50	53	61
2050	4	8	16	23	30	34	39	45	54	64	69	85
2060	4	8	19	29	36	42	49	57	68	82	91	123
2070	4	10	22	33	43	50	58	69	84	103	115	171
2080	4	10	24	38	49	58	68	81	99	125	141	226
2090	2	9	26	42	54	65	77	93	117	150	172	288
2100	4	10	28	45	59	72	86	105	135	176	202	355

CUTLER	[1081]	44.65	-67.22
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.50	 2.27	 7.30	 15.66	 27.11	 43.08	 65.80	 89.06	 98.15	 99.34	 99.94
rcp45 %ile	 0.37	 0.68	 3.94	 14.65	 32.17	 51.90	 71.47	 89.08	 97.60	 99.45	 99.64	 99.96
rcp26 %ile	 0.65	 1.74	 8.67	 28.03	 52.04	 70.97	 85.61	 95.13	 98.42	 99.54	 99.69	 99.96

2010	-2	-1	1	3	5	6	7	8	10	12	13	16
2020	-2	0	4	7	10	12	14	16	20	24	25	29
2030	-1	2	7	12	16	18	21	25	30	36	38	43
2040	-1	2	9	16	21	25	29	34	41	49	52	59
2050	-1	3	12	21	27	33	38	45	54	64	70	84
2060	-2	3	15	26	34	41	47	56	68	82	89	122
2070	-2	4	17	30	40	48	56	67	82	102	113	169
2080	-2	4	19	34	45	55	65	78	97	123	139	223
2090	-5	2	20	37	50	62	74	90	114	147	168	283
2100	-5	3	21	40	55	67	82	101	130	172	200	351

NANTUCKET ISLAND	[1111]	41.28	-70.10
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.35	 0.47	 2.14	 6.92	 14.82	 25.96	 41.92	 65.30	 88.93	 98.15	 99.35	 99.94
rcp45 %ile	 0.39	 0.72	 4.02	 14.73	 32.11	 52.00	 71.68	 89.34	 97.64	 99.43	 99.63	 99.96
rcp26 %ile	 0.64	 1.67	 8.67	 28.30	 52.89	 72.06	 86.55	 95.39	 98.53	 99.54	 99.69	 99.96

2010	-0	1	3	4	6	7	8	9	11	13	14	16
2020	1	2	6	9	12	14	16	18	21	25	26	30
2030	3	5	10	15	18	21	24	27	32	38	39	44
2040	5	8	14	20	25	29	32	37	44	51	54	61
2050	6	10	18	26	32	37	42	48	57	67	72	88
2060	7	12	23	32	40	46	52	60	71	86	93	129
2070	9	14	26	38	47	54	62	72	87	106	118	178
2080	10	15	29	43	53	63	72	85	104	129	146	234
2090	8	15	31	47	60	71	82	98	122	156	177	297
2100	9	16	33	51	65	78	92	111	140	182	210	367

CAPE MAY	[1153]	38.97	-74.96
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.45	 2.00	 6.62	 14.65	 25.69	 42.03	 65.50	 89.13	 98.21	 99.35	 99.94
rcp45 %ile	 0.40	 0.76	 4.05	 14.70	 31.89	 51.90	 71.47	 89.22	 97.57	 99.40	 99.63	 99.96
rcp26 %ile	 0.62	 1.65	 8.83	 28.70	 53.32	 72.42	 86.64	 95.25	 98.43	 99.52	 99.67	 99.96

2010	1	2	3	5	6	7	8	9	11	12	13	15
2020	3	5	8	11	13	14	16	18	21	24	25	29
2030	6	8	13	17	20	22	25	28	32	37	39	43
2040	10	12	18	23	27	30	34	38	43	50	53	61
2050	12	16	23	29	35	39	43	49	57	66	72	89
2060	13	18	27	36	43	48	54	61	72	85	93	131
2070	15	20	31	42	50	57	64	74	87	105	117	179
2080	17	22	35	47	57	65	74	86	104	129	144	235
2090	18	23	38	52	64	74	85	100	122	155	175	298
2100	19	25	41	57	70	82	95	113	141	182	209	366

DAYTONA BEACH SHORES	[1182]	29.15	-80.96
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.27	 0.39	 1.33	 5.11	 13.27	 24.37	 41.26	 65.60	 89.73	 98.35	 99.37	 99.94
rcp45 %ile	 0.39	 0.70	 4.25	 15.53	 33.28	 53.49	 72.93	 89.60	 97.34	 99.35	 99.61	 99.96
rcp26 %ile	 0.74	 1.79	 9.26	 29.30	 53.33	 72.20	 85.98	 94.81	 98.04	 99.47	 99.64	 99.96

2010	-1	-1	1	3	4	5	5	7	8	10	11	13
2020	0	1	4	6	8	10	11	13	16	18	19	22
2030	1	3	7	10	13	15	17	20	24	28	30	34
2040	5	7	11	15	18	21	24	27	32	38	40	49
2050	8	10	15	20	24	27	31	35	42	50	55	79
2060	8	11	18	24	30	34	39	45	54	66	74	117
2070	8	12	20	28	35	41	47	55	67	85	96	163
2080	8	13	22	32	41	48	55	65	81	106	123	216
2090	8	13	24	36	46	54	64	77	97	130	152	277
2100	7	12	25	39	50	61	72	88	114	156	185	345

ROCKLAND	[1279]	44.10	-69.10
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.34	 0.48	 2.14	 6.94	 15.16	 26.47	 42.54	 65.60	 89.03	 98.15	 99.35	 99.94
rcp45 %ile	 0.36	 0.64	 3.89	 14.67	 32.09	 51.93	 71.56	 89.11	 97.65	 99.42	 99.64	 99.96
rcp26 %ile	 0.65	 1.75	 8.82	 28.40	 52.61	 71.60	 86.07	 95.27	 98.46	 99.53	 99.69	 99.96

2010	-2	-1	1	3	4	5	6	8	9	11	12	15
2020	-1	0	4	7	9	11	13	15	19	22	24	28
2030	-1	1	6	11	15	17	20	23	28	34	35	41
2040	-1	2	8	15	20	24	27	32	39	47	50	57
2050	-2	2	11	19	26	31	36	42	51	62	67	82
2060	-2	3	14	24	32	38	45	53	64	78	86	119
2070	-2	3	16	28	38	45	53	64	78	97	109	166
2080	-3	3	18	32	43	52	62	75	93	118	135	219
2090	-6	1	18	35	48	59	71	87	110	142	165	280
2100	-6	2	19	37	52	64	78	97	126	167	196	347

CAMBRIDGE II	[1295]	38.57	-76.07
Overall	 0.50	 1.00	 5.00	 16.70	 33.30	 50.00	 66.70	 83.30	 95.00	 99.00	 99.50	 99.90
rcp85 %ile	 0.31	 0.44	 1.86	 6.30	 14.47	 25.34	 41.86	 65.60	 89.23	 98.21	 99.35	 99.94
