"Notes"	"Age Group"	"Age Group Code"	"County"	"County Code"	Deaths	Population	Crude Rate
	"< 1 year"	"1"	"Fannin County, TX"	"48147"	23	4641	495.6
	"< 1 year"	"1"	"Fayette County, TX"	"48149"	20	3118	641.4
	"< 1 year"	"1"	"Floyd County, TX"	"48153"	12	1348	890.2 (Unreliable)
	"< 1 year"	"1"	"Fort Bend County, TX"	"48157"	375	80198	467.6
	"< 1 year"	"1"	"Franklin County, TX"	"48159"	11	1511	728.0 (Unreliable)
	"< 1 year"	"1"	"Freestone County, TX"	"48161"	21	2765	759.5
	"< 1 year"	"1"	"Frio County, TX"	"48163"	13	3243	400.9 (Unreliable)
	"< 1 year"	"1"	"Gaines County, TX"	"48165"	23	3920	586.7
	"< 1 year"	"1"	"Galveston County, TX"	"48167"	309	46440	665.4
	"< 1 year"	"1"	"Gillespie County, TX"	"48171"	13	2741	474.3 (Unreliable)
	"< 1 year"	"1"	"Gonzales County, TX"	"48177"	29	3587	808.5
	"< 1 year"	"1"	"Gray County, TX"	"48179"	38	3574	1063.2
	"< 1 year"	"1"	"Grayson County, TX"	"48181"	105	18606	564.3
	"< 1 year"	"1"	"Gregg County, TX"	"48183"	184	21664	849.3
	"< 1 year"	"1"	"Grimes County, TX"	"48185"	21	3785	554.8
	"< 1 year"	"1"	"Guadalupe County, TX"	"48187"	86	17886	480.8
	"< 1 year"	"1"	"Hale County, TX"	"48189"	44	7303	602.5
	"< 1 year"	"1"	"Hardin County, TX"	"48199"	45	8418	534.6
	"< 1 year"	"1"	"Harris County, TX"	"48201"	4972	781640	636.1
	"< 1 year"	"1"	"Harrison County, TX"	"48203"	86	10320	833.3
	"< 1 year"	"1"	"Hays County, TX"	"48209"	87	19867	437.9
	"< 1 year"	"1"	"Henderson County, TX"	"48213"	80	11739	681.5
	"< 1 year"	"1"	"Hidalgo County, TX"	"48215"	909	176627	514.6
	"< 1 year"	"1"	"Hill County, TX"	"48217"	55	5704	964.2
	"< 1 year"	"1"	"Hockley County, TX"	"48219"	21	4053	518.1
	"< 1 year"	"1"	"Hood County, TX"	"48221"	50	6522	766.6
	"< 1 year"	"1"	"Hopkins County, TX"	"48223"	31	5731	540.9
	"< 1 year"	"1"	"Houston County, TX"	"48225"	13	3243	400.9 (Unreliable)
	"< 1 year"	"1"	"Howard County, TX"	"48227"	45	5258	855.8
	"< 1 year"	"1"	"Hunt County, TX"	"48231"	98	13463	727.9
	"< 1 year"	"1"	"Hutchinson County, TX"	"48233"	36	3798	947.9
	"< 1 year"	"1"	"Jack County, TX"	"48237"	19	1213	1566.4 (Unreliable)
	"< 1 year"	"1"	"Jasper County, TX"	"48241"	51	5970	854.3
	"< 1 year"	"1"	"Jefferson County, TX"	"48245"	328	41434	791.6
	"< 1 year"	"1"	"Jim Wells County, TX"	"48249"	46	8131	565.7
	"< 1 year"	"1"	"Johnson County, TX"	"48251"	171	24247	705.2
	"< 1 year"	"1"	"Jones County, TX"	"48253"	16	2454	652.0 (Unreliable)
	"< 1 year"	"1"	"Karnes County, TX"	"48255"	13	2080	625.0 (Unreliable)
	"< 1 year"	"1"	"Kaufman County, TX"	"48257"	91	15271	595.9
	"< 1 year"	"1"	"Kendall County, TX"	"48259"	11	3842	286.3 (Unreliable)
	"< 1 year"	"1"	"Kerr County, TX"	"48265"	35	6125	571.4
	"< 1 year"	"1"	"Kleberg County, TX"	"48273"	41	6016	681.5
	"< 1 year"	"1"	"Lamar County, TX"	"48277"	40	8060	496.3
	"< 1 year"	"1"	"Lamb County, TX"	"48279"	22	2984	737.3
	"< 1 year"	"1"	"Lampasas County, TX"	"48281"	27	3071	879.2
	"< 1 year"	"1"	"Lavaca County, TX"	"48285"	14	2835	493.8 (Unreliable)
	"< 1 year"	"1"	"Lee County, TX"	"48287"	11	2625	419.0 (Unreliable)
	"< 1 year"	"1"	"Leon County, TX"	"48289"	12	2375	505.3 (Unreliable)
	"< 1 year"	"1"	"Liberty County, TX"	"48291"	97	12609	769.3
	"< 1 year"	"1"	"Limestone County, TX"	"48293"	21	3695	568.3
	"< 1 year"	"1"	"Live Oak County, TX"	"48297"	11	1333	825.2 (Unreliable)
	"< 1 year"	"1"	"Lubbock County, TX"	"48303"	299	45954	650.7
	"< 1 year"	"1"	"McCulloch County, TX"	"48307"	11	1249	880.7 (Unreliable)
	"< 1 year"	"1"	"McLennan County, TX"	"48309"	329	38966	844.3
	"< 1 year"	"1"	"Madison County, TX"	"48313"	12	1862	644.5 (Unreliable)
	"< 1 year"	"1"	"Marion County, TX"	"48315"	14	1470	952.4 (Unreliable)
	"< 1 year"	"1"	"Martin County, TX"	"48317"	10	972	1028.8 (Unreliable)
	"< 1 year"	"1"	"Matagorda County, TX"	"48321"	42	6629	633.6
	"< 1 year"	"1"	"Maverick County, TX"	"48323"	56	11604	482.6
	"< 1 year"	"1"	"Medina County, TX"	"48325"	36	6849	525.6
	"< 1 year"	"1"	"Midland County, TX"	"48329"	140	23485	596.1
	"< 1 year"	"1"	"Milam County, TX"	"48331"	28	4129	678.1
	"< 1 year"	"1"	"Montague County, TX"	"48337"	16	3128	511.5 (Unreliable)
	"< 1 year"	"1"	"Montgomery County, TX"	"48339"	392	66450	589.9
	"< 1 year"	"1"	"Moore County, TX"	"48341"	25	4806	520.2
	"< 1 year"	"1"	"Morris County, TX"	"48343"	20	2088	957.9
	"< 1 year"	"1"	"Nacogdoches County, TX"	"48347"	77	10101	762.3
	"< 1 year"	"1"	"Navarro County, TX"	"48349"	65	8406	773.3
	"< 1 year"	"1"	"Newton County, TX"	"48351"	12	2022	593.5 (Unreliable)
	"< 1 year"	"1"	"Nolan County, TX"	"48353"	33	2587	1275.6
	"< 1 year"	"1"	"Nueces County, TX"	"48355"	389	58309	667.1
	"< 1 year"	"1"	"Orange County, TX"	"48361"	97	13266	731.2
	"< 1 year"	"1"	"Palo Pinto County, TX"	"48363"	45	4749	947.6
	"< 1 year"	"1"	"Panola County, TX"	"48365"	41	3459	1185.3
	"< 1 year"	"1"	"Parker County, TX"	"48367"	96	14909	643.9
	"< 1 year"	"1"	"Parmer County, TX"	"48369"	22	1990	1105.5
	"< 1 year"	"1"	"Pecos County, TX"	"48371"	16	2695	593.7 (Unreliable)
	"< 1 year"	"1"	"Polk County, TX"	"48373"	55	6544	840.5
	"< 1 year"	"1"	"Potter County, TX"	"48375"	295	25107	1175.0
	"< 1 year"	"1"	"Randall County, TX"	"48381"	125	16984	736.0
	"< 1 year"	"1"	"Red River County, TX"	"48387"	16	1872	854.7 (Unreliable)
	"< 1 year"	"1"	"Reeves County, TX"	"48389"	16	2236	715.6 (Unreliable)
	"< 1 year"	"1"	"Robertson County, TX"	"48395"	14	2735	511.9 (Unreliable)
	"< 1 year"	"1"	"Rockwall County, TX"	"48397"	52	9826	529.2
	"< 1 year"	"1"	"Runnels County, TX"	"48399"	17	1703	998.2 (Unreliable)
	"< 1 year"	"1"	"Rusk County, TX"	"48401"	59	7764	759.9
	"< 1 year"	"1"	"Sabine County, TX"	"48403"	15	1220	1229.5 (Unreliable)
	"< 1 year"	"1"	"San Jacinto County, TX"	"48407"	20	3803	525.9
	"< 1 year"	"1"	"San Patricio County, TX"	"48409"	93	13010	714.8
	"< 1 year"	"1"	"Scurry County, TX"	"48415"	16	2771	577.4 (Unreliable)
	"< 1 year"	"1"	"Shelby County, TX"	"48419"	38	4713	806.3
	"< 1 year"	"1"	"Smith County, TX"	"48423"	253	33067	765.1
	"< 1 year"	"1"	"Somervell County, TX"	"48425"	11	1093	1006.4 (Unreliable)
	"< 1 year"	"1"	"Starr County, TX"	"48427"	80	14889	537.3
	"< 1 year"	"1"	"Swisher County, TX"	"48437"	14	1580	886.1 (Unreliable)
	"< 1 year"	"1"	"Tarrant County, TX"	"48439"	2421	316787	764.2
	"< 1 year"	"1"	"Taylor County, TX"	"48441"	190	23677	802.5
	"< 1 year"	"1"	"Terry County, TX"	"48445"	10	2448	408.5 (Unreliable)
	"< 1 year"	"1"	"Titus County, TX"	"48449"	38	6851	554.7
	"< 1 year"	"1"	"Tom Green County, TX"	"48451"	138	18140	760.7
	"< 1 year"	"1"	"Travis County, TX"	"48453"	996	172504	577.4
	"< 1 year"	"1"	"Trinity County, TX"	"48455"	16	2072	772.2 (Unreliable)
	"< 1 year"	"1"	"Tyler County, TX"	"48457"	23	2899	793.4
	"< 1 year"	"1"	"Upshur County, TX"	"48459"	29	5678	510.7
	"< 1 year"	"1"	"Uvalde County, TX"	"48463"	34	5084	668.8
	"< 1 year"	"1"	"Val Verde County, TX"	"48465"	49	9982	490.9
	"< 1 year"	"1"	"Van Zandt County, TX"	"48467"	41	7675	534.2
	"< 1 year"	"1"	"Victoria County, TX"	"48469"	95	15802	601.2
	"< 1 year"	"1"	"Walker County, TX"	"48471"	50	7561	661.3
	"< 1 year"	"1"	"Waller County, TX"	"48473"	37	6979	530.2
	"< 1 year"	"1"	"Washington County, TX"	"48477"	25	4565	547.6
	"< 1 year"	"1"	"Webb County, TX"	"48479"	380	62088	612.0
	"< 1 year"	"1"	"Wharton County, TX"	"48481"	44	7192	611.8
	"< 1 year"	"1"	"Wichita County, TX"	"48485"	203	21810	930.8
	"< 1 year"	"1"	"Wilbarger County, TX"	"48487"	20	2253	887.7
	"< 1 year"	"1"	"Willacy County, TX"	"48489"	22	4011	548.5
	"< 1 year"	"1"	"Williamson County, TX"	"48491"	284	64589	439.7
	"< 1 year"	"1"	"Wilson County, TX"	"48493"	35	5579	627.4
	"< 1 year"	"1"	"Wise County, TX"	"48497"	53	8993	589.3
	"< 1 year"	"1"	"Wood County, TX"	"48499"	32	5265	607.8
	"< 1 year"	"1"	"Young County, TX"	"48503"	13	2878	451.7 (Unreliable)
	"< 1 year"	"1"	"Zapata County, TX"	"48505"	24	3501	685.5
	"< 1 year"	"1"	"Zavala County, TX"	"48507"	13	2587	502.5 (Unreliable)
	"< 1 year"	"1"	"Box Elder County, UT"	"49003"	52	10511	494.7
	"< 1 year"	"1"	"Cache County, UT"	"49005"	113	26566	425.4
	"< 1 year"	"1"	"Carbon County, UT"	"49007"	16	3629	440.9 (Unreliable)
	"< 1 year"	"1"	"Davis County, UT"	"49011"	308	65197	472.4
	"< 1 year"	"1"	"Duchesne County, UT"	"49013"	21	3988	526.6
	"< 1 year"	"1"	"Emery County, UT"	"49015"	12	2045	586.8 (Unreliable)
	"< 1 year"	"1"	"Iron County, UT"	"49021"	61	9764	624.7
	"< 1 year"	"1"	"Juab County, UT"	"49023"	16	2307	693.5 (Unreliable)
	"< 1 year"	"1"	"Millard County, UT"	"49027"	16	2418	661.7 (Unreliable)
	"< 1 year"	"1"	"Salt Lake County, UT"	"49035"	1185	211370	560.6
	"< 1 year"	"1"	"San Juan County, UT"	"49037"	11	3050	360.7 (Unreliable)
	"< 1 year"	"1"	"Sanpete County, UT"	"49039"	26	4645	559.7
	"< 1 year"	"1"	"Sevier County, UT"	"49041"	27	4181	645.8
	"< 1 year"	"1"	"Summit County, UT"	"49043"	24	5901	406.7
	"< 1 year"	"1"	"Tooele County, UT"	"49045"	64	12852	498.0
	"< 1 year"	"1"	"Uintah County, UT"	"49047"	39	6707	581.5
	"< 1 year"	"1"	"Utah County, UT"	"49049"	619	126053	491.1
	"< 1 year"	"1"	"Wasatch County, UT"	"49051"	21	4843	433.6
	"< 1 year"	"1"	"Washington County, UT"	"49053"	139	26691	520.8
	"< 1 year"	"1"	"Weber County, UT"	"49057"	268	47089	569.1
	"< 1 year"	"1"	"Addison County, VT"	"50001"	17	4252	399.8 (Unreliable)
	"< 1 year"	"1"	"Bennington County, VT"	"50003"	28	4135	677.1
	"< 1 year"	"1"	"Caledonia County, VT"	"50005"	16	3858	414.7 (Unreliable)
	"< 1 year"	"1"	"Chittenden County, VT"	"50007"	89	18652	477.2
	"< 1 year"	"1"	"Franklin County, VT"	"50011"	48	7240	663.0
	"< 1 year"	"1"	"Lamoille County, VT"	"50015"	19	3436	553.0 (Unreliable)
	"< 1 year"	"1"	"Orange County, VT"	"50017"	23	3403	675.9
	"< 1 year"	"1"	"Orleans County, VT"	"50019"	11	3344	328.9 (Unreliable)
	"< 1 year"	"1"	"Rutland County, VT"	"50021"	47	7000	671.4
	"< 1 year"	"1"	"Washington County, VT"	"50023"	46	7304	629.8
	"< 1 year"	"1"	"Windham County, VT"	"50025"	21	5168	406.3
	"< 1 year"	"1"	"Windsor County, VT"	"50027"	33	6434	512.9
	"< 1 year"	"1"	"Accomack County, VA"	"51001"	48	5388	890.9
	"< 1 year"	"1"	"Albemarle County, VA"	"51003"	72	12468	577.5
	"< 1 year"	"1"	"Alleghany County, VA"	"51005"	14	1944	720.2 (Unreliable)
	"< 1 year"	"1"	"Amelia County, VA"	"51007"	11	1693	649.7 (Unreliable)
	"< 1 year"	"1"	"Amherst County, VA"	"51009"	24	4045	593.3
	"< 1 year"	"1"	"Arlington County, VA"	"51013"	140	31467	444.9
	"< 1 year"	"1"	"Augusta County, VA"	"51015"	57	8764	650.4
	"< 1 year"	"1"	"Bedford County, VA"	"51019"	29	7378	393.1
	"< 1 year"	"1"	"Botetourt County, VA"	"51023"	37	3723	993.8
	"< 1 year"	"1"	"Brunswick County, VA"	"51025"	26	2078	1251.2
	"< 1 year"	"1"	"Buchanan County, VA"	"51027"	24	2838	845.7
	"< 1 year"	"1"	"Buckingham County, VA"	"51029"	22	2016	1091.3
	"< 1 year"	"1"	"Campbell County, VA"	"51031"	40	7048	567.5
	"< 1 year"	"1"	"Caroline County, VA"	"51033"	29	3847	753.8
	"< 1 year"	"1"	"Carroll County, VA"	"51035"	23	3832	600.2
	"< 1 year"	"1"	"Charlotte County, VA"	"51037"	10	1697	589.3 (Unreliable)
	"< 1 year"	"1"	"Chesterfield County, VA"	"51041"	272	42585	638.7
	"< 1 year"	"1"	"Culpeper County, VA"	"51047"	42	6626	633.9
	"< 1 year"	"1"	"Dickenson County, VA"	"51051"	16	2054	779.0 (Unreliable)
	"< 1 year"	"1"	"Dinwiddie County, VA"	"51053"	21	3291	638.1
	"< 1 year"	"1"	"Essex County, VA"	"51057"	17	1402	1212.6 (Unreliable)
	"< 1 year"	"1"	"Fairfax County, VA"	"51059"	815	172099	473.6
	"< 1 year"	"1"	"Fauquier County, VA"	"51061"	42	8299	506.1
	"< 1 year"	"1"	"Floyd County, VA"	"51063"	12	1944	617.3 (Unreliable)
	"< 1 year"	"1"	"Fluvanna County, VA"	"51065"	20	3553	562.9
	"< 1 year"	"1"	"Franklin County, VA"	"51067"	52	7038	738.8
	"< 1 year"	"1"	"Frederick County, VA"	"51069"	58	10048	577.2
	"< 1 year"	"1"	"Giles County, VA"	"51071"	20	2367	845.0
	"< 1 year"	"1"	"Gloucester County, VA"	"51073"	30	4623	648.9
	"< 1 year"	"1"	"Goochland County, VA"	"51075"	17	2360	720.3 (Unreliable)
	"< 1 year"	"1"	"Grayson County, VA"	"51077"	17	1749	972.0 (Unreliable)
	"< 1 year"	"1"	"Greene County, VA"	"51079"	18	3001	599.8 (Unreliable)
	"< 1 year"	"1"	"Halifax County, VA"	"51083"	48	4818	996.3
	"< 1 year"	"1"	"Hanover County, VA"	"51085"	61	12674	481.3
	"< 1 year"	"1"	"Henrico County, VA"	"51087"	364	46375	784.9
	"< 1 year"	"1"	"Henry County, VA"	"51089"	63	7328	859.7
	"< 1 year"	"1"	"Isle of Wight County, VA"	"51093"	27	4159	649.2
	"< 1 year"	"1"	"James City County, VA"	"51095"	34	6951	489.1
	"< 1 year"	"1"	"King George County, VA"	"51099"	28	3601	777.6
	"< 1 year"	"1"	"King William County, VA"	"51101"	18	2211	814.1 (Unreliable)
	"< 1 year"	"1"	"Lancaster County, VA"	"51103"	11	1080	1018.5 (Unreliable)
	"< 1 year"	"1"	"Lee County, VA"	"51105"	22	3060	719.0
	"< 1 year"	"1"	"Loudoun County, VA"	"51107"	237	53954	439.3
	"< 1 year"	"1"	"Louisa County, VA"	"51109"	30	4294	698.6
	"< 1 year"	"1"	"Lunenburg County, VA"	"51111"	16	1553	1030.3 (Unreliable)
	"< 1 year"	"1"	"Madison County, VA"	"51113"	10	1672	598.1 (Unreliable)
	"< 1 year"	"1"	"Mecklenburg County, VA"	"51117"	35	4036	867.2
	"< 1 year"	"1"	"Montgomery County, VA"	"51121"	55	10081	545.6
	"< 1 year"	"1"	"Nelson County, VA"	"51125"	15	1794	836.1 (Unreliable)
	"< 1 year"	"1"	"New Kent County, VA"	"51127"	13	1998	650.7 (Unreliable)
	"< 1 year"	"1"	"Northampton County, VA"	"51131"	18	1803	998.3 (Unreliable)
	"< 1 year"	"1"	"Northumberland County, VA"	"51133"	12	1292	928.8 (Unreliable)
	"< 1 year"	"1"	"Nottoway County, VA"	"51135"	21	2024	1037.5
	"< 1 year"	"1"	"Orange County, VA"	"51137"	23	4119	558.4
	"< 1 year"	"1"	"Page County, VA"	"51139"	25	3154	792.6
	"< 1 year"	"1"	"Patrick County, VA"	"51141"	19	2309	822.9 (Unreliable)
	"< 1 year"	"1"	"Pittsylvania County, VA"	"51143"	61	8075	755.4
	"< 1 year"	"1"	"Powhatan County, VA"	"51145"	20	3074	650.6
	"< 1 year"	"1"	"Prince Edward County, VA"	"51147"	26	2391	1087.4
	"< 1 year"	"1"	"Prince George County, VA"	"51149"	27	4429	609.6
	"< 1 year"	"1"	"Prince William County, VA"	"51153"	446	71797	621.2
	"< 1 year"	"1"	"Pulaski County, VA"	"51155"	35	4221	829.2
	"< 1 year"	"1"	"Richmond County, VA"	"51159"	11	973	1130.5 (Unreliable)
	"< 1 year"	"1"	"Roanoke County, VA"	"51161"	53	10961	483.5
	"< 1 year"	"1"	"Rockbridge County, VA"	"51163"	23	2448	939.5
	"< 1 year"	"1"	"Rockingham County, VA"	"51165"	57	10361	550.1
	"< 1 year"	"1"	"Russell County, VA"	"51167"	27	3683	733.1
	"< 1 year"	"1"	"Scott County, VA"	"51169"	27	2785	969.5
	"< 1 year"	"1"	"Shenandoah County, VA"	"51171"	24	5487	437.4
	"< 1 year"	"1"	"Smyth County, VA"	"51173"	27	4077	662.3
	"< 1 year"	"1"	"Southampton County, VA"	"51175"	18	2052	877.2 (Unreliable)
	"< 1 year"	"1"	"Spotsylvania County, VA"	"51177"	134	18010	744.0
	"< 1 year"	"1"	"Stafford County, VA"	"51179"	119	18237	652.5
	"< 1 year"	"1"	"Sussex County, VA"	"51183"	13	1334	974.5 (Unreliable)
	"< 1 year"	"1"	"Tazewell County, VA"	"51185"	48	5558	863.6
	"< 1 year"	"1"	"Warren County, VA"	"51187"	28	5214	537.0
	"< 1 year"	"1"	"Washington County, VA"	"51191"	41	6245	656.5
	"< 1 year"	"1"	"Westmoreland County, VA"	"51193"	30	2048	1464.8
	"< 1 year"	"1"	"Wise County, VA"	"51195"	47	5595	840.0
	"< 1 year"	"1"	"Wythe County, VA"	"51197"	27	3884	695.2
	"< 1 year"	"1"	"York County, VA"	"51199"	36	7838	459.3
	"< 1 year"	"1"	"Alexandria city, VA"	"51510"	167	27828	600.1
	"< 1 year"	"1"	"Bedford city, VA"	"51515"	10	1062	941.6 (Unreliable)
	"< 1 year"	"1"	"Bristol city, VA"	"51520"	16	2486	643.6 (Unreliable)
	"< 1 year"	"1"	"Charlottesville city, VA"	"51540"	68	5901	1152.3
	"< 1 year"	"1"	"Chesapeake city, VA"	"51550"	320	33158	965.1
	"< 1 year"	"1"	"Colonial Heights city, VA"	"51570"	19	2321	818.6 (Unreliable)
	"< 1 year"	"1"	"Danville city, VA"	"51590"	96	7095	1353.1
	"< 1 year"	"1"	"Emporia city, VA"	"51595"	10	887	1127.4 (Unreliable)
	"< 1 year"	"1"	"Fairfax city, VA"	"51600"	49	3189	1536.5
	"< 1 year"	"1"	"Falls Church city, VA"	"51610"	15	1639	915.2 (Unreliable)
	"< 1 year"	"1"	"Franklin city, VA"	"51620"	21	1534	1369.0
	"< 1 year"	"1"	"Fredericksburg city, VA"	"51630"	62	4003	1548.8
	"< 1 year"	"1"	"Hampton city, VA"	"51650"	229	22692	1009.2
	"< 1 year"	"1"	"Harrisonburg city, VA"	"51660"	58	5925	978.9
	"< 1 year"	"1"	"Hopewell city, VA"	"51670"	47	4119	1141.1
	"< 1 year"	"1"	"Lynchburg city, VA"	"51680"	114	10561	1079.4
	"< 1 year"	"1"	"Manassas city, VA"	"51683"	54	8196	658.9
	"< 1 year"	"1"	"Martinsville city, VA"	"51690"	17	1959	867.8 (Unreliable)
	"< 1 year"	"1"	"Newport News city, VA"	"51700"	405	34978	1157.9
	"< 1 year"	"1"	"Norfolk city, VA"	"51710"	572	44662	1280.7
	"< 1 year"	"1"	"Petersburg city, VA"	"51730"	86	5590	1538.5
	"< 1 year"	"1"	"Poquoson city, VA"	"51735"	11	1154	953.2 (Unreliable)
	"< 1 year"	"1"	"Portsmouth city, VA"	"51740"	236	17805	1325.5
	"< 1 year"	"1"	"Radford city, VA"	"51750"	11	1529	719.4 (Unreliable)
	"< 1 year"	"1"	"Richmond city, VA"	"51760"	503	34190	1471.2
	"< 1 year"	"1"	"Roanoke city, VA"	"51770"	185	15962	1159.0
	"< 1 year"	"1"	"Salem city, VA"	"51775"	23	2698	852.5
	"< 1 year"	"1"	"Staunton city, VA"	"51790"	17	3116	545.6 (Unreliable)
	"< 1 year"	"1"	"Suffolk city, VA"	"51800"	123	13078	940.5
	"< 1 year"	"1"	"Virginia Beach city, VA"	"51810"	561	73406	764.2
	"< 1 year"	"1"	"Waynesboro city, VA"	"51820"	31	3560	870.8
	"< 1 year"	"1"	"Williamsburg city, VA"	"51830"	17	1204	1412.0 (Unreliable)
	"< 1 year"	"1"	"Winchester city, VA"	"51840"	40	4645	861.1
	"< 1 year"	"1"	"Adams County, WA"	"53001"	41	4342	944.3
	"< 1 year"	"1"	"Asotin County, WA"	"53003"	15	2984	502.7 (Unreliable)
	"< 1 year"	"1"	"Benton County, WA"	"53005"	156	27919	558.8
	"< 1 year"	"1"	"Chelan County, WA"	"53007"	57	11453	497.7
	"< 1 year"	"1"	"Clallam County, WA"	"53009"	39	8004	487.3
	"< 1 year"	"1"	"Clark County, WA"	"53011"	307	66751	459.9
	"< 1 year"	"1"	"Cowlitz County, WA"	"53015"	97	15034	645.2
	"< 1 year"	"1"	"Douglas County, WA"	"53017"	27	5830	463.1
	"< 1 year"	"1"	"Franklin County, WA"	"53021"	83	16208	512.1
	"< 1 year"	"1"	"Grant County, WA"	"53025"	104	17885	581.5
	"< 1 year"	"1"	"Grays Harbor County, WA"	"53027"	51	9660	528.0
	"< 1 year"	"1"	"Island County, WA"	"53029"	55	11678	471.0
	"< 1 year"	"1"	"Jefferson County, WA"	"53031"	11	2569	428.2 (Unreliable)
	"< 1 year"	"1"	"King County, WA"	"53033"	1254	276857	452.9
	"< 1 year"	"1"	"Kitsap County, WA"	"53035"	199	35374	562.6
	"< 1 year"	"1"	"Kittitas County, WA"	"53037"	24	4824	497.5
	"< 1 year"	"1"	"Klickitat County, WA"	"53039"	16	2737	584.6 (Unreliable)
	"< 1 year"	"1"	"Lewis County, WA"	"53041"	53	10651	497.6
	"< 1 year"	"1"	"Mason County, WA"	"53045"	45	7361	611.3
	"< 1 year"	"1"	"Okanogan County, WA"	"53047"	38	6389	594.8
	"< 1 year"	"1"	"Pacific County, WA"	"53049"	22	2327	945.4
	"< 1 year"	"1"	"Pierce County, WA"	"53053"	787	126042	624.4
	"< 1 year"	"1"	"Skagit County, WA"	"53057"	83	16815	493.6
	"< 1 year"	"1"	"Snohomish County, WA"	"53061"	481	106469	451.8
	"< 1 year"	"1"	"Spokane County, WA"	"53063"	390	68275	571.2
	"< 1 year"	"1"	"Stevens County, WA"	"53065"	38	5565	682.8
	"< 1 year"	"1"	"Thurston County, WA"	"53067"	174	32539	534.7
	"< 1 year"	"1"	"Walla Walla County, WA"	"53071"	43	7785	552.3
	"< 1 year"	"1"	"Whatcom County, WA"	"53073"	110	24817	443.2
	"< 1 year"	"1"	"Whitman County, WA"	"53075"	20	4799	416.8
	"< 1 year"	"1"	"Yakima County, WA"	"53077"	357	50617	705.3
	"< 1 year"	"1"	"Barbour County, WV"	"54001"	16	2074	771.5 (Unreliable)
	"< 1 year"	"1"	"Berkeley County, WV"	"54003"	136	14900	912.8
	"< 1 year"	"1"	"Boone County, WV"	"54005"	31	4236	731.8
	"< 1 year"	"1"	"Braxton County, WV"	"54007"	12	2018	594.6 (Unreliable)
	"< 1 year"	"1"	"Brooke County, WV"	"54009"	15	2533	592.2 (Unreliable)
	"< 1 year"	"1"	"Cabell County, WV"	"54011"	121	13827	875.1
	"< 1 year"	"1"	"Fayette County, WV"	"54019"	47	6781	693.1
	"< 1 year"	"1"	"Grant County, WV"	"54023"	14	1624	862.1 (Unreliable)
	"< 1 year"	"1"	"Greenbrier County, WV"	"54025"	29	4486	646.5
	"< 1 year"	"1"	"Hampshire County, WV"	"54027"	17	2967	573.0 (Unreliable)
	"< 1 year"	"1"	"Hancock County, WV"	"54029"	30	3783	793.0
	"< 1 year"	"1"	"Hardy County, WV"	"54031"	10	1853	539.7 (Unreliable)
	"< 1 year"	"1"	"Harrison County, WV"	"54033"	68	9562	711.1
	"< 1 year"	"1"	"Jackson County, WV"	"54035"	31	3996	775.8
	"< 1 year"	"1"	"Jefferson County, WV"	"54037"	43	7289	589.9
	"< 1 year"	"1"	"Kanawha County, WV"	"54039"	197	27465	717.3
	"< 1 year"	"1"	"Lewis County, WV"	"54041"	22	2301	956.1
	"< 1 year"	"1"	"Lincoln County, WV"	"54043"	42	3228	1301.1
	"< 1 year"	"1"	"Logan County, WV"	"54045"	45	5253	856.7
	"< 1 year"	"1"	"McDowell County, WV"	"54047"	50	3279	1524.9
	"< 1 year"	"1"	"Marion County, WV"	"54049"	53	7409	715.3
	"< 1 year"	"1"	"Marshall County, WV"	"54051"	29	4325	670.5
	"< 1 year"	"1"	"Mason County, WV"	"54053"	28	3610	775.6
	"< 1 year"	"1"	"Mercer County, WV"	"54055"	69	8994	767.2
	"< 1 year"	"1"	"Mineral County, WV"	"54057"	34	3838	885.9
	"< 1 year"	"1"	"Mingo County, WV"	"54059"	43	4313	997.0
	"< 1 year"	"1"	"Monongalia County, WV"	"54061"	62	10249	604.9
	"< 1 year"	"1"	"Morgan County, WV"	"54065"	15	2034	737.5 (Unreliable)
	"< 1 year"	"1"	"Nicholas County, WV"	"54067"	27	3649	739.9
	"< 1 year"	"1"	"Ohio County, WV"	"54069"	52	5610	926.9
	"< 1 year"	"1"	"Pocahontas County, WV"	"54075"	15	1001	1498.5 (Unreliable)
	"< 1 year"	"1"	"Preston County, WV"	"54077"	38	3999	950.2
	"< 1 year"	"1"	"Putnam County, WV"	"54079"	49	7446	658.1
	"< 1 year"	"1"	"Raleigh County, WV"	"54081"	80	11519	694.5
	"< 1 year"	"1"	"Randolph County, WV"	"54083"	35	3859	907.0
	"< 1 year"	"1"	"Ritchie County, WV"	"54085"	11	1334	824.6 (Unreliable)
	"< 1 year"	"1"	"Summers County, WV"	"54089"	18	1532	1174.9 (Unreliable)
	"< 1 year"	"1"	"Taylor County, WV"	"54091"	16	2316	690.8 (Unreliable)
	"< 1 year"	"1"	"Tyler County, WV"	"54095"	10	1195	836.8 (Unreliable)
	"< 1 year"	"1"	"Upshur County, WV"	"54097"	22	3337	659.3
	"< 1 year"	"1"	"Wayne County, WV"	"54099"	42	5793	725.0
	"< 1 year"	"1"	"Wetzel County, WV"	"54103"	17	2142	793.7 (Unreliable)
	"< 1 year"	"1"	"Wood County, WV"	"54107"	100	11971	835.4
	"< 1 year"	"1"	"Wyoming County, WV"	"54109"	26	3409	762.7
	"< 1 year"	"1"	"Adams County, WI"	"55001"	12	2174	552.0 (Unreliable)
